0.001 , 824.8338609104194 , -131.737586922014
0.022962211520120113 , 822.0025488742805 , -127.85807950973322
0.032458070118068845 , 820.8071057005077 , -126.23560138772241
0.039746565558349954 , 819.8984575848801 , -124.97742700237373
0.04589174905774401 , 819.1423354345937 , -123.94884701032846
0.051306098950063286 , 818.4818949048187 , -123.06618129568108
0.05620123617295639 , 817.8893490717813 , -122.28802234584667
0.06070290030355352 , 817.3482301336416 , -121.5732145418048
0.06489302938804672 , 816.8477775311193 , -120.92452820892356
0.06882854365052796 , 816.380539720284 , -120.32978046012296
0.0725508895806755 , 815.9410815946544 , -119.71453938190544
0.076091357832819 , 815.5245954399777 , -119.21553412054271
0.07947425932172532 , 815.1292367956605 , -118.65932263761961
0.08271892801911532 , 814.7518539017992 , -118.1712971337389
0.08584104036255803 , 814.3903933006042 , -117.70480971198769
0.08885351635372149 , 814.0431540996799 , -117.25931221416717
0.09176715385319406 , 813.7087297964875 , -116.83154563619136
0.0945910867059393 , 813.3859650931604 , -116.40445900542953
0.09733312304711723 , 813.0737930550863 , -116.00973620313273
0.1 , 812.7713387604217 , -115.6220210698871
